CODE,Country/Aggregate,Unit of the series,Title,Unit indication,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
EU28.1.0.0.0.DMGE,European Union (28 countries),Billions,Extra EU imports of goods:- Foreign trade statistics(1960-1998 Former EU-15),National currency,NA,NA,NA,NA,NA,NA,NA,NA,NA,936.9322523,935.5429904,1026.919806,1183.470836,1368.479097,1450.951914,1585.477998,1236.459031,1531.496633,1730.007704,1798.763043,1687.694149,1692.805383,1730.489963,1713.393129,1858.794928                                                               
EU27.1.0.0.0.DMGE,European Union (27 countries),Billions,Extra EU imports of goods:- Foreign trade statistics(1960-1998 Former EU-15),National currency,NA,NA,NA,NA,NA,NA,NA,NA,NA,772.5294523,782.7124904,860.6598065,999.8535363,1155.010197,1235.400214,1367.948498,1048.277231,1304.542733,1477.633604,1515.333843,1448.268949,1448.470683,1468.771163,1429.043429,1584.622228                                                               
EA17.1.0.0.0.DMGE,Euro area (17 countries),Billions,Extra EU imports of goods:- Foreign trade statistics(1960-1998 Former EU-15),National currency,NA,NA,NA,NA,NA,NA,539.955,721.2701,709.8763,678.1676,683.1845,755.5536,880.047,1010.9845,1074.8392,1178.9404,909.8733,1127.7997,1278.4518,1309.0404,1251.4337,1250.4711,1268.7287,1236.3283,1362.0293                                                                                         
EA18.1.0.0.0.DMGE,Euro area (18 countries),Billions,Extra EU imports of goods:- Foreign trade statistics(1960-1998 Former EU-15),National currency,NA,NA,NA,NA,NA,NA,540.6262,722.1593,710.8125,679.1281,684.314,756.938,881.7699,1013.1361,1077.3521,1181.6233,911.5963,1129.9047,1281.0673,1311.9655,1254.1237,1253.0563,1271.4203,1238.8441,1365.2083                                                                                         
EA19.1.0.0.0.DMGE,Euro area (19 countries),Billions,Extra EU imports of goods:- Foreign trade statistics(1960-1998 Former EU-15),National currency,NA,NA,NA,NA,NA,NA,542.3514,724.724,713.8739,682.5585,688.0534,760.5685,886.8305,1018.8783,1082.9852,1190.5935,916.9621,1137.5645,1290.9383,1322.5031,1264.5226,1261.9635,1279.6212,1246.004,1373.7811                                                                                         
BEL.1.0.0.0.DMGE,Belgium,Billions,Extra EU imports of goods:- Foreign trade statistics(1960-1998 Former EU-15),National currency,27.39165513,34.2996543,33.67331613,33.47762618,48.65726483,48.89512829,42.7878,55.9915,55.8556,56.8408,54.8424,62.3321,71.443,79.9047,88.3548,95.405,75.401,91.1133,108.4361,110.8431,114.1851,119.6292,126.0022,123.9707,128.6282                                                                              
BGR.1.0.0.0.DMGE,Bulgaria,Billions,Extra EU imports of goods:- Foreign trade statistics(1960-1998 Former EU-15),National currency,NA,NA,NA,NA,NA,NA,4.52982838,6.505492174,6.792369103,6.911315982,7.865433461,9.706485345,9.079392277,11.64093561,17.60631071,21.12576928,13.14571412,15.55467607,18.54176632,20.53453094,20.35068574,19.57012596,18.37199921,17.17172842,21.21593166                                                           
CZE.1.0.0.0.DMGE,Czech Republic,Billions,Extra EU imports of goods:- Foreign trade statistics(1960-1998 Former EU-15),National currency,NA,NA,NA,NA,NA,NA,229.9034654,304.7920545,349.5494217,362.1517645,414.8210747,352.2977543,339.1545264,408.3550098,474.1996159,554.6888293,435.0683949,604.5004489,681.129264,680.8405557,653.751017,723.1853776,790.3297792,725.1542225,821.2091485                                                      
DNK.1.0.0.0.DMGE,Denmark,Billions,Extra EU imports of goods:- Foreign trade statistics(1960-1998 Former EU-15),National currency,43.17159505,45.40914337,46.77108124,49.89135831,77.05160283,81.13100455,84.42732997,102.2097184,102.8750333,99.72274292,100.4109537,118.7230946,131.1353488,140.8859001,144.6557799,157.0798939,133.3666303,140.4776094,151.112534,157.9676284,162.5573846,170.4448577,175.6739048,165.184913,183.8724953       
DEU.1.0.0.0.DMGE,Germany,Billions,Extra EU imports of goods:- Foreign trade statistics(1960-1998 Former EU-15),National currency,93.91575016,101.6385433,99.55826414,102.634658,127.32764,137.425491,150.446,197.5306,191.629,177.3289,180.5861,197.0423,221.2963,261.2396,271.7713,292.2079,234.6329,292.0645,328.9657,327.6333,314.3353,313.7603,326.0049,321.4165,350.8915                                                                    
EST.1.0.0.0.DMGE,Estonia,Billions,Extra EU imports of goods:- Foreign trade statistics(1960-1998 Former EU-15),National currency,NA,NA,NA,NA,NA,NA,0.8605,1.3566,1.6122,1.5795,2.0022,1.7573,1.9496,2.735,2.4441,2.1995,1.4256,1.8721,2.9576,3.1229,2.4938,2.5171,2.3959,2.466,2.7986                                                                                                                                                            
IRL.1.0.0.0.DMGE,Ireland,Billions,Extra EU imports of goods:- Foreign trade statistics(1960-1998 Former EU-15),National currency,6.117223626,6.747756763,8.385805863,8.395924473,10.97595614,14.30247391,16.2835,20.219,18.6566,18.2343,17.7179,16.9586,18.3484,18.3385,18.3582,17.1745,15.4943,16.2655,17.6408,19.4433,18.0172,20.4215,23.5495,25.2917,27.1659                                                                                  
GRC.1.0.0.0.DMGE,Greece,Billions,Extra EU imports of goods:- Foreign trade statistics(1960-1998 Former EU-15),National currency,3.807428229,3.784623753,4.624753781,6.423919697,6.857216662,8.177426581,8.186208056,12.54438239,13.122,14.6333,16.7393,16.3694,17.8074,21.8407,25.7142,28.8396,22.7993,24.7231,23.7085,26.7235,24.7982,25.0125,20.5112,19.9796,24.1524                                                                           
ESP.1.0.0.0.DMGE,Spain,Billions,Extra EU imports of goods:- Foreign trade statistics(1960-1998 Former EU-15),National currency,23.35304,25.74735578,25.25900246,26.54849923,33.36381883,34.3346131,38.1527,54.5224,54.0473,53.8327,56.53,66.5469,83.1327,100.0141,105.0103,116.4594,79.1207,101.0517,116.5293,120.184,114.7597,115.3344,110.3854,107.1776,125.7454                                                                               
FRA.1.0.0.0.DMGE,France,Billions,Extra EU imports of goods:- Foreign trade statistics(1960-1998 Former EU-15),National currency,46.03054889,52.55828564,62.67578663,65.97082751,81.73856956,84.46809472,92.7982,119.9104,118.951,109.1654,104.8074,114.8852,131.4217,132.8468,140.2129,154.936,123.2376,145.3516,168.6917,172.9127,165.3763,164.628,162.961,159.6649,167.1731                                                                    
HRV.1.0.0.0.DMGE,Croatia,Billions,Extra EU imports of goods:- Foreign trade statistics(1960-1998 Former EU-15),National currency,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.7701511,25.7102971,28.93640898,35.23101643,41.26208322,48.92474243,54.43487682,41.54480319,43.77247273,46.44644032,45.76818533,41.55165545,31.28417501,31.31106309,34.37462045,36.51186471                                                                                        
ITA.1.0.0.0.DMGE,Italy,Billions,Extra EU imports of goods:- Foreign trade statistics(1960-1998 Former EU-15),National currency,42.94680992,47.82751614,59.3638624,56.36827307,63.61247141,65.28159456,70.3275,99.9966,99.5237,96.0855,95.4028,106.7116,124.1314,148.0361,156.4889,171.8835,125.3743,164.5194,184.1839,177.4873,160.8345,153.0489,153.0939,144.2888,159.8078                                                                      
CYP.1.0.0.0.DMGE,Cyprus,Billions,Extra EU imports of goods:- Foreign trade statistics(1960-1998 Former EU-15),National currency,NA,NA,NA,NA,NA,NA,1.139533702,1.376174796,1.51048695,1.628172309,1.414532622,1.338423807,1.535522063,1.695837444,1.931235969,2.3127,1.5429,1.9096,1.9177,1.7491,1.4037,2.1373,2.3115,2.3926,3.2346                                                                                                               
LVA.1.0.0.0.DMGE,Latvia,Billions,Extra EU imports of goods:- Foreign trade statistics(1960-1998 Former EU-15),National currency,NA,NA,NA,NA,NA,NA,0.5974931865,0.7075588106,0.7460515663,0.7941002466,1.02961809,1.310386071,1.706682857,2.131499832,2.503091536,2.682404571,1.730145825,2.122719743,2.628439484,2.902065306,2.684855805,2.5852,2.6916,2.5158,3.179                                                                              
LTU.1.0.0.0.DMGE,Lithuania,Billions,Extra EU imports of goods:- Foreign trade statistics(1960-1998 Former EU-15),National currency,NA,NA,NA,NA,NA,NA,2.130555112,2.744736776,3.176209761,3.436990299,3.739345213,3.630564549,5.06059943,5.7422,5.6331,8.9702,5.3658,7.6598,9.871,10.5376,10.3989,8.9072,8.2009,7.1599,8.5728                                                                                                                     
LUX.1.0.0.0.DMGE,Luxembourg,Billions,Extra EU imports of goods:- Foreign trade statistics(1960-1998 Former EU-15),National currency,NA,NA,NA,NA,NA,NA,1.852,1.9655,2.5546,2.2345,3.2218,3.8723,4.9884,6.3609,5.3811,5.5349,5.1889,3.6997,3.8213,4.8883,4.2207,4.0135,5.8341,4.4517,3.4259                                                                                                                                                        
HUN.1.0.0.0.DMGE,Hungary,Billions,Extra EU imports of goods:- Foreign trade statistics(1960-1998 Former EU-15),National currency,NA,NA,NA,NA,NA,NA,1869.693565,3053.080414,3265.430188,3378.403332,3788.576317,3832.797906,3967.656128,4867.333482,5297.519061,5858.672774,4854.926435,5857.403389,6218.219612,6278.621332,6329.064756,6051.319059,6022.347006,5896.422595,7036.991127                                                           
MLT.1.0.0.0.DMGE,Malta,Billions,Extra EU imports of goods:- Foreign trade statistics(1960-1998 Former EU-15),National currency,NA,NA,NA,NA,NA,NA,0.8961339389,1.369120545,0.9365783838,0.8479936411,0.9015295363,0.7806289311,0.7226085255,1.0049,0.9119,0.8491,0.8019,1.139,1.1832,1.1777,1.3402,1.914,1.8093,2.5479,1.9463                                                                                                                     
NLD.1.0.0.0.DMGE,Netherlands,Billions,Extra EU imports of goods:- Foreign trade statistics(1960-1998 Former EU-15),National currency,24.35617672,28.42142739,43.69854897,51.13004962,65.99417424,69.56951624,82.5749,110.3293,107.4142,103.8733,105.53,120.3104,147.8023,170.3344,182.7471,204.8674,161.8032,205.2982,227.7153,249.1985,238.4017,240.3327,250.1044,241.3606,273.0745                                                             
AUT.1.0.0.0.DMGE,Austria,Billions,Extra EU imports of goods:- Foreign trade statistics(1960-1998 Former EU-15),National currency,5.862108817,7.48835065,6.403482468,7.879219034,9.423324441,9.92290977,11.6603,15.2334,15.8432,15.4911,15.4971,15.9531,19.3912,21.5484,23.9085,26.7331,22.131,26.4377,31.1457,32.6688,32.277,31.7555,32.6901,31.3159,35.3628                                                                                     
POL.1.0.0.0.DMGE,Poland,Billions,Extra EU imports of goods:- Foreign trade statistics(1960-1998 Former EU-15),National currency,NA,NA,NA,NA,NA,NA,50.4342101,65.94359917,62.25739081,68.2281648,80.5382141,80.33451405,80.94044493,106.0603749,121.9214715,139.9792645,126.7935119,156.4640092,186.8956992,209.2707518,203.5647664,213.8131153,216.9774994,216.89024,249.4983971                                                                 
PRT.1.0.0.0.DMGE,Portugal,Billions,Extra EU imports of goods:- Foreign trade statistics(1960-1998 Former EU-15),National currency,4.893552801,5.730378033,5.865647379,5.997317272,7.024238536,7.272120895,7.9114,10.1848,10.2582,8.5511,8.568,10.1012,11.5208,12.9388,14.0349,16.1828,10.9943,13.8436,15.8725,16.0802,15.9475,14.8894,14.1589,13.6081,16.3803                                                                                    
ROM.1.0.0.0.DMGE,Romania,Billions,Extra EU imports of goods:- Foreign trade statistics(1960-1998 Former EU-15),National currency,NA,NA,NA,NA,NA,NA,4.942788713,9.835789161,14.8586721,18.75835563,25.27377516,36.1313796,43.42976611,52.43804957,48.90115077,63.56022829,44.22624183,54.01127497,63.26582078,64.23232692,59.27899114,64.11627626,63.94328604,69.2086918,83.56497868                                                              
SVN.1.0.0.0.DMGE,Slovenia,Billions,Extra EU imports of goods:- Foreign trade statistics(1960-1998 Former EU-15),National currency,NA,NA,NA,NA,NA,NA,1.399551329,1.76807154,1.933382793,2.058538757,2.371476251,2.030407143,2.681995071,3.394278085,4.981,6.1945,4.7083,6.2421,7.1036,6.9748,7.5248,7.8953,8.0757,8.0303,9.7735                                                                                                                   
SVK.1.0.0.0.DMGE,Slovakia,Billions,Extra EU imports of goods:- Foreign trade statistics(1960-1998 Former EU-15),National currency,NA,NA,NA,NA,NA,NA,3.938643416,5.793255441,6.601934872,6.66060979,6.989063469,6.712047825,7.858175226,10.90669708,12.51858951,13.99162844,9.9703,13.687,15.2915,15.8287,15.8155,14.7682,14.1104,13.54,14.8748                                                                                                   
FIN.1.0.0.0.DMGE,Finland,Billions,Extra EU imports of goods:- Foreign trade statistics(1960-1998 Former EU-15),National currency,5.377163042,6.907477337,5.873182625,6.497894795,8.776937142,8.991202109,9.2679,12.3268,11.1571,10.8876,11.9087,13.4964,15.7182,19.8983,21.4139,23.6773,15.2468,18.5816,23.2874,22.1242,19.7025,18.4133,14.7303,14.8254,17.5937                                                                                  
SWE.1.0.0.0.DMGE,Sweden,Billions,Extra EU imports of goods:- Foreign trade statistics(1960-1998 Former EU-15),National currency,97.15401927,121.0904938,98.81833073,91.10010609,143.3794974,147.3889751,162.6969503,210.415243,195.8075991,187.339329,188.9910194,204.0322845,246.2203899,284.4391268,298.6924447,339.4717291,292.2002696,352.8330448,365.2689588,364.1250273,325.880064,347.0723085,350.2908535,346.8638264,380.879078          
GBR.1.0.0.0.DMGE,United Kingdom,Billions,Extra EU imports of goods:- Foreign trade statistics(1960-1998 Former EU-15),National currency,60.24046384,61.62495674,69.95246752,76.42641929,83.78556394,87.18033436,90.73637791,110.5899628,110.7110495,103.3816384,105.7576871,112.8337933,125.5568311,145.5282369,147.5099572,173.2153844,167.658612,194.6910221,219.0315534,229.8244015,203.3331093,196.963165,189.9647674,233.0197662,240.3601744
USA.1.0.0.0.DMGE,United States,Billions,Extra EU imports of goods:- Foreign trade statistics(1960-1998 Former EU-15),National currency,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA                                                                                                                                                                                                                                
JPN.1.0.0.0.DMGE,Japan,Billions,Extra EU imports of goods:- Foreign trade statistics(1960-1998 Former EU-15),National currency,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA                                                                                                                                                                                                                                        
EU28.1.0.0.0.ZCPINEG,European Union (28 countries),Units,Harmonised consumer price index (Non-energy industrial goods),2005 = 100,NA,NA,NA,91.05,91.91166667,92.99083333,93.46,93.50833333,94.00833333,95.06416667,95.47166667,95.80166667,95.575,95.65833333,96.23833333,96.57916667,97.03,97.6575,98.48666667,99.49166667,99.915,99.97166667,99.99833333,100.1183333,100.6525
EU27.1.0.0.0.ZCPINEG,European Union (27 countries),Units,Harmonised consumer price index (Non-energy industrial goods),2005 = 100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA                                                                                                                                                                   
EA17.1.0.0.0.ZCPINEG,Euro area (17 countries),Units,Harmonised consumer price index (Non-energy industrial goods),2005 = 100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA                                                                                                                                                                        
EA18.1.0.0.0.ZCPINEG,Euro area (18 countries),Units,Harmonised consumer price index (Non-energy industrial goods),2005 = 100,NA,NA,NA,87.80833333,88.36416667,89.25333333,89.84916667,90.28083333,91.17916667,92.50416667,93.21416667,93.94,94.1475,94.7,95.60916667,96.32,96.7825,97.18666667,97.91333333,99.07666667,99.65583333,99.7375,100.0008333,100.4291667,100.82      
EA19.1.0.0.0.ZCPINEG,Euro area (19 countries),Units,Harmonised consumer price index (Non-energy industrial goods),,NA,NA,NA,87.83083333,88.39666667,89.28833333,89.88666667,90.31416667,91.20583333,92.52583333,93.23333333,93.95916667,94.1625,94.71583333,95.61916667,96.335,96.79833333,97.18583333,97.9075,99.07,99.6525,99.73666667,99.99833333,100.4308333,100.8233333   
BEL.1.0.0.0.ZCPINEG,Belgium,Units,Harmonised consumer price index (Non-energy industrial goods),2005 = 100,NA,NA,NA,85.46,85.56333333,86.13916667,86.84416667,86.8675,88.58916667,90.06,90.95333333,91.2325,91.4775,92.31583333,93.11666667,94.33,95.68916667,96.45,97.37416667,98.24333333,99.2075,99.54,99.99916667,101.0083333,101.8258333                                  
BGR.1.0.0.0.ZCPINEG,Bulgaria,Units,Harmonised consumer price index (Non-energy industrial goods),2005 = 100,NA,NA,NA,NA,60.35583333,70.12,71.48,74.14416667,81.04333333,88.24833333,89.17083333,89.10083333,91.05333333,93.46,97.57916667,103.4625,106.505,106.7983333,106.32,105.4291667,103.8808333,101.6066667,100.0016667,98.41416667,97.43166667                          
CZE.1.0.0.0.ZCPINEG,Czech Republic,Units,Harmonised consumer price index (Non-energy industrial goods),2005 = 100,NA,NA,NA,NA,NA,NA,NA,116.1083333,116.8416667,116.5,114.4583333,112.4916667,110.0333333,107.8166667,107.3416667,107.0916667,104.475,101.975,100.2166667,99.69166667,99.15,99.55,100,100.8083333,101.5166667                                                   
DNK.1.0.0.0.ZCPINEG,Denmark,Units,Harmonised consumer price index (Non-energy industrial goods),2005 = 100,NA,NA,NA,96.79166667,96.56666667,97.21666667,97.51666667,97.16666667,97.86666667,99.46666667,100.9416667,100.6833333,100.15,99.975,99.66666667,100.0166667,100.675,100.4083333,100.7,100.9583333,100.1416667,99.28333333,100,98.96666667,97.53333333                
DEU.1.0.0.0.ZCPINEG,Germany,Units,Harmonised consumer price index (Non-energy industrial goods),2005 = 100,NA,NA,NA,90.79166667,91.05833333,91.68333333,92.06666667,91.60833333,91.75,92.175,91.84166667,92.675,92.33333333,92.475,93.68333333,94.275,95.43333333,95.89166667,96.8,98.05,98.71666667,99.24166667,100,100.9666667,102.25                                        
EST.1.0.0.0.ZCPINEG,Estonia,Units,Harmonised consumer price index (Non-energy industrial goods),2005 = 100,NA,NA,NA,NA,NA,80.005,81.7275,82.63,85.27666667,87.16333333,87.46583333,87.03833333,87.18583333,88.85416667,91.1975,93.38583333,93.89416667,94.55666667,96.05833333,98.01583333,99.42333333,99.735,99.99916667,100.6241667,100.8325                                 
IRL.1.0.0.0.ZCPINEG,Ireland,Units,Harmonised consumer price index (Non-energy industrial goods),2005 = 100,NA,NA,NA,134.975,132.9083333,132.3833333,131.375,131.9583333,134.0333333,135.3166667,135.2,133.9083333,132.625,132.1416667,130.1416667,127.9583333,120.2,113.1666667,110.3916667,108.375,105.1833333,101.8916667,100,96.28333333,91.25                              
GRC.1.0.0.0.ZCPINEG,Greece,Units,Harmonised consumer price index (Non-energy industrial goods),2005 = 100,NA,NA,NA,76.97,80.59416667,84.4975,85.5225,86.07,88.58916667,90.79416667,92.2275,94.39666667,97.05833333,98.57583333,100.7675,102.7933333,103.6075,105.5466667,105.3875,104.7716667,102.9575,101.8841667,100.0008333,98.645,96.41166667                              
ESP.1.0.0.0.ZCPINEG,Spain,Units,Harmonised consumer price index (Non-energy industrial goods),2005 = 100,NA,NA,NA,83.00416667,84.34833333,85.53583333,86.80166667,88.53916667,89.46,91.76416667,93.74416667,94.70833333,95.685,97.1275,97.81083333,98.21166667,97.33416667,97.61416667,98.08916667,99.09,100.195,99.94,99.99916667,100.33,100.4833333                          
FRA.1.0.0.0.ZCPINEG,France,Units,Harmonised consumer price index (Non-energy industrial goods),2005 = 100,NA,NA,NA,96.05,96.12666667,96.395,96.13,96.22833333,97.15166667,97.9625,98.47416667,98.65416667,98.2075,98.17166667,98.275,98.86833333,98.94333333,98.87166667,99.15166667,100.4825,100.695,100.3425,99.99916667,100.0375,99.97166667                                
HRV.1.0.0.0.ZCPINEG,Croatia,Units,Harmonised consumer price index (Non-energy industrial goods),2005 = 100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91.44333333,93.58583333,96.625,99.415,100.7516667,100.1175,99.94166667,101.1425,101.0275,99.89833333,100,100.5641667,101.3275                                                                                                   
ITA.1.0.0.0.ZCPINEG,Italy,Units,Harmonised consumer price index (Non-energy industrial goods),2005 = 100,NA,NA,NA,76.8,77.84166667,79.33333333,80.35,81.74166667,82.63333333,84.61666667,86.18333333,87.55,88.71666667,89.83333333,91.21666667,92.725,93.96666667,95.15,96.43333333,98.16666667,98.83333333,99.33333333,100.0166667,100.5666667,100.9166667                    
CYP.1.0.0.0.ZCPINEG,Cyprus,Units,Harmonised consumer price index (Non-energy industrial goods),2005 = 100,NA,NA,NA,107.4841667,108.7666667,110.7933333,111.14,112.9791667,111.4733333,110.47,109.7216667,106.4091667,105.2008333,103.285,102.1391667,102.2775,102.0366667,101.98,103.245,102.8141667,101.8283333,101.1283333,100.0008333,99.79833333,98.8275                   
LVA.1.0.0.0.ZCPINEG,Latvia,Units,Harmonised consumer price index (Non-energy industrial goods),2005 = 100,NA,NA,NA,71.21583333,79.16583333,83.005,86.0175,86.29,87.1875,88.75083333,92.29,95.93333333,98.435,100.0233333,103.3741667,106.1133333,106.1475,102.4358333,101.4425,99.96333333,99.3475,99.62416667,100,100.415,100.4608333                                         
LTU.1.0.0.0.ZCPINEG,Lithuania,Units,Harmonised consumer price index (Non-energy industrial goods),2005 = 100,NA,NA,NA,92.6475,100.4916667,105.7158333,107.93,105.97,103.1725,101.3783333,99.83166667,99.63083333,98.9825,98.85083333,98.6375,100.4291667,100.6683333,97.77583333,97.1375,98.225,99.16416667,99.24,100,100.6866667,101.4108333                                  
LUX.1.0.0.0.ZCPINEG,Luxembourg,Units,Harmonised consumer price index (Non-energy industrial goods),2005 = 100,NA,NA,NA,81.0975,81.30666667,81.8375,81.9625,83.18,84.605,85.6775,86.81416667,87.59166667,88.24833333,89.4125,90.74666667,91.71916667,93.0825,94.1675,95.5675,97.23166667,98.14583333,98.8025,100.0008333,101.0433333,102.0266667                                
HUN.1.0.0.0.ZCPINEG,Hungary,Units,Harmonised consumer price index (Non-energy industrial goods),2005 = 100,NA,NA,NA,NA,NA,NA,NA,NA,78.31583333,81.12416667,83.10833333,85.3775,86.315,85.98666667,89.1525,90.32916667,93.46333333,95.19666667,96.47583333,98.94833333,99.21916667,99.17416667,99.99916667,100.98,101.4791667                                                   
MLT.1.0.0.0.ZCPINEG,Malta,Units,Harmonised consumer price index (Non-energy industrial goods),2005 = 100,NA,NA,NA,87.19583333,89.67,90.7325,91.25,90.66,90.8375,91.17666667,90.02,91.485,92.73,93.85916667,94.21833333,96.06416667,95.73333333,95.5825,96.42333333,97.4925,97.97583333,98.90666667,100.0008333,100.9308333,101.3141667                                         
NLD.1.0.0.0.ZCPINEG,Netherlands,Units,Harmonised consumer price index (Non-energy industrial goods),2005 = 100,NA,NA,NA,89.51833333,89.54583333,90.61333333,91.95416667,92.76,96.195,98.7925,98.80666667,97.91166667,96.89083333,97.27583333,97.94833333,97.54166667,97.37166667,97.16583333,97.77,98.69083333,100.835,100.4383333,100,100.8183333,100.9866667                 
AUT.1.0.0.0.ZCPINEG,Austria,Units,Harmonised consumer price index (Non-energy industrial goods),2005 = 100,NA,NA,NA,88.43833333,87.8775,88.04166667,88.20416667,88.1925,88.9975,89.64666667,89.9775,90.28,89.89,90.24,91.37333333,92.75666667,94.13083333,95.2875,96.93166667,98.15833333,99.24416667,99.46833333,100.0008333,100.4466667,101.6683333                          
POL.1.0.0.0.ZCPINEG,Poland,Units,Harmonised consumer price index (Non-energy industrial goods),2005 = 100,NA,NA,NA,63.825,72.14166667,80.33333333,87.2,93.675,97.78333333,100.0916667,100.5333333,102.1333333,101.9416667,100.275,100.225,99.90833333,100.125,100.1083333,101.1583333,102.0833333,101.775,100.825,100,98.5,97.575                                              
PRT.1.0.0.0.ZCPINEG,Portugal,Units,Harmonised consumer price index (Non-energy industrial goods),2005 = 100,NA,NA,NA,90.18166667,91.16416667,91.20916667,92.79583333,94.23916667,96.61,99.59416667,101.405,102.2583333,103.2433333,104.8116667,106.3058333,106.0658333,105.1783333,104.395,105.885,103.6683333,102.1258333,100.7341667,100.0008333,99.74166667,98.9925         
ROM.1.0.0.0.ZCPINEG,Romania,Units,Harmonised consumer price index (Non-energy industrial goods),2005 = 100,NA,NA,NA,NA,NA,NA,NA,NA,48.82833333,58.2275,66.165,71.5525,76.25,79.40916667,81.45,83.87666667,87.335,90.40666667,93.35,95.59166667,97.51,99.02333333,99.99916667,99.33916667,100.2158333                                                                           
SVN.1.0.0.0.ZCPINEG,Slovenia,Units,Harmonised consumer price index (Non-energy industrial goods),2005 = 100,NA,NA,NA,NA,NA,NA,NA,NA,92.92083333,97.84916667,102.5358333,104.4025,104.1216667,103.16,103.5266667,105.8033333,105.9075,103.6441667,102.7016667,102.455,101.5891667,100.5966667,99.99916667,99.50083333,98.81666667                                               
SVK.1.0.0.0.ZCPINEG,Slovakia,Units,Harmonised consumer price index (Non-energy industrial goods),2005 = 100,NA,NA,NA,71.5775,75.87666667,80.735,87.09666667,91.45666667,93.025,94.88,98.17833333,99.91833333,99.38833333,99.95583333,98.87,99.23166667,97.97333333,96.62666667,96.8975,98.85416667,99.6525,99.62833333,100,100.2391667,100.935                                 
FIN.1.0.0.0.ZCPINEG,Finland,Units,Harmonised consumer price index (Non-energy industrial goods),2005 = 100,NA,NA,NA,97.88916667,97.89166667,98.05083333,98.3175,98.77916667,100.5808333,101.525,101.3858333,101.2083333,100.74,99.77416667,99.15,98.21916667,98.185,99.08333333,99.67833333,100.5125,100.9875,100.7525,99.99916667,99.29166667,98.49                           
SWE.1.0.0.0.ZCPINEG,Sweden,Units,Harmonised consumer price index (Non-energy industrial goods),2005 = 100,NA,NA,NA,103.0208333,101.7433333,100.9025,100.665,100.755,101.5583333,102.3725,102.2791667,101.0766667,99.75083333,99.37416667,99.94916667,99.8875,101.4025,102.3108333,101.8241667,100.8208333,100.045,99.6575,100.0008333,101.0891667,101.19                       
GBR.1.0.0.0.ZCPINEG,United Kingdom,Units,Harmonised consumer price index (Non-energy industrial goods),2005 = 100,NA,NA,NA,121.8916667,121.65,120.4166667,117.65,113.3,110.3583333,107.7416667,105.5,103.3083333,101.0416667,99.374,98.46666667,96.85,96.575,98.30833333,99.81666667,100.4166667,100.6,100.9416667,100,99.36666667,101.3                                       
USA.1.0.0.0.ZCPINEG,United States,Units,Harmonised consumer price index (Non-energy industrial goods),,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA                                                                                                                                                                                              
JPN.1.0.0.0.ZCPINEG,Japan,Units,Harmonised consumer price index (Non-energy industrial goods),,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA                                                                                                                                                                                                      
EU28.1.0.0.0.ZCPIENG,European Union (28 countries),Units,Harmonised consumer price index (Energy),2005 = 100,NA,NA,NA,47.67,49.43833333,49.17,51.04583333,57.37,58.70666667,59.51916667,61.85833333,65.20333333,71.66333333,77.7325,80.3075,89.10666667,84.57416667,90.64833333,100.9108333,108.055,108.7825,107.0183333,100.0016667,95.49083333,99.83     
EU27.1.0.0.0.ZCPIENG,European Union (27 countries),Units,Harmonised consumer price index (Energy),2005 = 100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA                                                                                                                                                                    
EA17.1.0.0.0.ZCPIENG,Euro area (17 countries),Units,Harmonised consumer price index (Energy),2005 = 100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA                                                                                                                                                                         
EA18.1.0.0.0.ZCPIENG,Euro area (18 countries),Units,Harmonised consumer price index (Energy),2005 = 100,NA,NA,NA,53.23916667,54.65916667,53.23666667,54.5675,61.82333333,63.28,62.96,64.965,67.96583333,74.8225,80.67583333,82.76833333,91.32166667,84.05916667,90.25916667,101.005,108.7241667,109.4016667,107.3191667,99.99916667,94.92416667,99.58916667
